fragment_a,fragment_b,source_a,source_b,index_a,index_b,index_distance,same_file_type,bfa_cosine_similarity,bfa_euclidean_distance,bfa_manhattan_distance,bfa_correlation,diff_entropy,diff_mean,diff_variance,diff_std,diff_printable_ratio,diff_null_ratio,diff_high_byte_ratio,diff_control_ratio,diff_max_consecutive,seam_byte_difference,seam_avg_difference_4,seam_avg_difference_16,seam_identical,seam_both_null,seam_both_printable,label
FRAG_001137,FRAG_001138,sample_text_009.txt,sample_text_009.txt,9,10,1,1,0.9988549330611484,0.009445443345867891,0.042339999999999996,0.9987273220898277,0.016000000000000014,0.11599999999999966,5.2514999999999645,0.08500000000000085,0.0,0.0,0.0,0.0,0.0,65.0,21.0,41.75,0,0,1,1
FRAG_001153,FRAG_001154,sample_text_011.json,sample_text_011.json,6,7,1,1,0.9992746888245487,0.008776929987188003,0.03659,0.9992171000621041,0.015200000000000102,0.003199999999992542,2.226699999999937,0.031399999999997874,0.0,0.0,0.0,0.0,0.0,22.0,13.75,38.75,0,0,1,1
FRAG_000159,FRAG_000160,sample_jpeg_017.jpg,sample_jpeg_017.jpg,11,12,1,1,0.9371377320327295,0.022931670240084998,0.29737,0.043478310875521356,0.012500000000000178,0.6377000000000095,149.73919999999998,1.0002000000000066,0.0030000000000000027,0.0013999999999999993,0.0030000000000000027,0.0030999999999999917,0.0,11.0,93.5,100.8125,0,0,0,1
FRAG_000325,FRAG_000326,sample_pdf_005.pdf,sample_pdf_005.pdf,11,12,1,1,0.9995995787427027,0.006777647084350142,0.028409999999999984,0.9995703202396846,0.005700000000000038,0.04100000000001103,1.2577999999999747,0.022699999999996834,0.0,0.0,0.0,0.0,0.0,3.0,27.75,33.4375,0,0,1,1
FRAG_000487,FRAG_000617,sample_pdf_012.pdf,sample_pdf_018.pdf,4,14,10,1,0.993472850978599,0.027100702942912756,0.11917000000000001,0.9929858805825553,0.0246000000000004,0.40210000000000434,1.0714999999999009,0.01950000000000074,0.0,0.0,0.0,0.0,0.0,1.0,11.5,24.75,0,0,1,0
FRAG_000087,FRAG_000590,sample_jpeg_010.jpg,sample_pdf_017.pdf,9,7,2,0,0.26121105558916097,0.2302653545368908,1.71435,0.02889917392352532,3.4535,31.81519999999999,4641.8921,45.735600000000005,0.6121,0.0059,0.4917,0.1169,0.0,88.0,43.75,40.625,0,0,0,0
FRAG_000558,FRAG_000559,sample_pdf_015.pdf,sample_pdf_015.pdf,9,10,1,1,0.9999108487897694,0.003484680760127105,0.01708000000000001,0.9999056701225784,0.02179999999999982,0.2505000000000024,8.476800000000026,0.15350000000000108,0.0,0.0,0.0,0.0,0.0,41.0,51.5,31.3125,0,0,1,1
FRAG_000236,FRAG_000830,sample_pdf_001.pdf,sample_png_005.png,11,3,8,0,0.2364673803278865,0.23237082927940847,1.7128700000000001,-0.08065734636660922,3.4638,31.315399999999997,4686.0598,46.31020000000001,0.6133,0.0017,0.4985,0.1111,0.0,5.0,33.25,59.25,0,0,1,0
FRAG_001201,FRAG_000443,sample_text_014.txt,sample_pdf_009.pdf,4,33,29,0,0.8707566418834203,0.11473085635521073,0.69382,0.8599749995374815,0.4963999999999995,13.185999999999993,112.63229999999999,1.879999999999999,0.0,0.0,0.0,0.0,1.0,32.0,24.25,49.4375,0,0,1,0
FRAG_001158,FRAG_001159,sample_text_011.json,sample_text_011.json,11,12,1,1,0.9996139956971941,0.006398898342683683,0.031209999999999995,0.9995833131461916,0.0034999999999998366,0.1770000000000067,2.3450000000000273,0.033099999999997465,0.0,0.0,0.0,0.0,0.0,6.0,35.25,36.4375,0,0,1,1
FRAG_000990,FRAG_000991,sample_png_022.png,sample_png_022.png,2,3,1,1,0.9482213314628273,0.020678036657284463,0.26758000000000004,0.04091677686212009,0.005799999999999805,2.4692000000000007,62.203199999999924,0.4205000000000041,0.00539999999999996,0.0007000000000000001,0.01419999999999999,0.008300000000000002,0.0,1.0,83.0,93.3125,0,0,0,1
FRAG_001334,FRAG_001335,sample_text_022.log,sample_text_022.log,9,10,1,1,0.999306117485859,0.007380846834882837,0.032209999999999975,0.9992294621409866,0.013500000000000512,0.15460000000000207,2.475900000000024,0.04010000000000247,0.0,0.0,0.0,0.0,1.0,1.0,26.25,42.1875,0,0,1,1
FRAG_001604,FRAG_001590,sample_zip_022.zip,sample_zip_021.zip,1,1,0,1,0.9385544941759991,0.02262970834986611,0.29091,0.01859692606060436,0.0029000000000003467,2.8601000000000028,7.499700000000303,0.050400000000010436,0.0027000000000000357,0.0040999999999999995,0.015400000000000025,0.013700000000000004,1.0,197.0,95.75,91.1875,0,0,0,0
FRAG_000155,FRAG_001416,sample_jpeg_017.jpg,sample_zip_006.zip,7,6,1,0,0.941269691686926,0.022068411814174578,0.2792,-0.014647620228093721,0.001100000000000101,0.12160000000000082,111.6302999999998,0.7537999999999982,0.0014000000000000123,0.0013999999999999993,0.01050000000000001,0.008599999999999997,0.0,108.0,85.75,96.25,0,0,0,0
FRAG_001107,FRAG_000514,sample_text_007.csv,sample_pdf_012.pdf,9,31,22,0,0.19679058361185464,0.2892355521024343,1.52912,0.13153313603174294,0.2099000000000002,33.93269999999999,211.78070000000002,4.089299999999998,0.0,0.0,0.0,0.0,0.0,106.0,70.0,49.625,0,0,1,0
FRAG_000779,FRAG_000780,sample_pdf_025.pdf,sample_pdf_025.pdf,11,12,1,1,0.9999821280701781,0.0014634889818512444,0.005859999999999993,0.9999808904731828,0.0036000000000004917,0.022999999999996135,0.9824999999999591,0.017900000000000915,0.0,0.0,0.0,0.0,0.0,12.0,14.75,26.9375,0,0,1,1
FRAG_000820,FRAG_001523,sample_png_004.png,sample_zip_015.zip,5,3,2,0,0.9474100231452656,0.020842147202243824,0.27051,0.030713226970934406,0.004799999999999471,1.1410999999999945,32.66830000000027,0.22299999999999898,0.0018999999999999573,0.0024000000000000002,0.007599999999999996,0.00810000000000001,1.0,213.0,92.25,103.375,0,0,0,0
FRAG_000230,FRAG_000744,sample_pdf_001.pdf,sample_pdf_023.pdf,5,2,3,1,0.9938520430866059,0.026395692830460046,0.12401999999999998,0.9933968399123086,0.04459999999999997,0.06200000000001182,7.663000000000011,0.13680000000000092,0.0,0.0,0.0,0.0,0.0,68.0,58.0,35.5,0,0,1,0
FRAG_001548,FRAG_001549,sample_zip_017.zip,sample_zip_017.zip,4,5,1,1,0.9468349814176124,0.020962273254587632,0.26952999999999994,0.0250672806703924,0.006000000000000227,1.006600000000006,183.3049000000001,1.239200000000011,0.005299999999999971,0.0025000000000000005,0.0043999999999999595,0.0015000000000000013,1.0,62.0,44.0,75.125,0,0,0,1
FRAG_001250,FRAG_000992,sample_text_016.json,sample_png_022.png,12,4,8,0,0.2455071384284547,0.22292342990363306,1.5937,-0.0720615258578584,2.9591000000000003,60.08789999999999,4245.8828,38.7383,0.6177,0.0042,0.5042,0.1096,2.0,142.0,91.75,73.8125,0,0,0,0
FRAG_001518,FRAG_001519,sample_zip_014.zip,sample_zip_014.zip,15,16,1,1,0.23537527934046176,0.26832185188687113,1.09302,0.06671034298188981,2.0813999999999995,53.826899999999995,305.28020000000015,2.0899,0.0403,0.258,0.3054,0.2666,15.0,159.0,53.75,75.6875,0,0,0,1
FRAG_001398,FRAG_001399,sample_zip_004.zip,sample_zip_004.zip,3,4,1,1,0.9388758992869161,0.022548922368929296,0.28663,-0.005872884317632439,0.0018000000000002458,2.8818000000000126,73.09310000000005,0.49339999999999407,0.03009999999999996,0.0022000000000000006,0.026099999999999957,0.0034000000000000002,1.0,112.0,78.75,65.125,0,0,0,1
FRAG_001613,FRAG_001614,sample_zip_023.zip,sample_zip_023.zip,3,4,1,1,0.9340344086932132,0.023375018716570047,0.29625,-0.16584825117553928,0.006199999999999761,2.9329000000000036,44.117300000000796,0.2990999999999957,0.01369999999999999,0.002,0.014600000000000002,0.002699999999999994,1.0,152.0,150.5,100.875,0,0,0,1
FRAG_000024,FRAG_000025,sample_jpeg_002.jpeg,sample_jpeg_002.jpeg,10,11,1,1,0.6547326128430653,0.07007597305781776,0.9099000000000002,0.00527102828127626,0.9410000000000007,2.476099999999988,138.0005000000001,0.9268000000000001,0.012400000000000022,0.0073,0.008799999999999919,0.0011999999999999927,0.0,85.0,79.25,72.375,0,0,0,1
FRAG_000070,FRAG_000071,sample_jpeg_009.jpeg,sample_jpeg_009.jpeg,0,1,1,1,0.9318039465508176,0.02392876929555718,0.30222000000000004,0.019872025068018922,0.001000000000000334,3.7553999999999945,121.55050000000028,0.8149000000000086,0.0029000000000000137,0.004200000000000001,0.014100000000000001,0.017899999999999985,1.0,90.0,53.5,71.25,0,0,0,1
FRAG_001317,FRAG_000940,sample_text_020.txt,sample_png_017.png,15,1,14,0,0.3136687604589614,0.18811011083936985,1.6225600000000002,0.03278654554625436,2.8716999999999997,48.329999999999984,4425.6376,42.41589999999999,0.6154999999999999,0.0029,0.5049,0.1064,0.0,79.0,43.75,54.875,0,0,1,0
FRAG_001104,FRAG_000992,sample_text_007.csv,sample_png_022.png,6,4,2,0,0.28114273751624025,0.20335566429288368,1.67528,-0.017598187218201812,3.0601000000000003,66.22949999999999,4931.3207,50.2954,0.6177,0.0042,0.5042,0.1096,1.0,204.0,97.5,71.125,0,0,0,0
FRAG_001590,FRAG_000938,sample_zip_021.zip,sample_png_016.png,1,11,10,0,0.9214702265566983,0.025627891056425225,0.33124,-0.19812825486401214,0.006899999999999906,0.05770000000001119,89.38630000000012,0.5985000000000014,0.00019999999999997797,0.0023,0.0009000000000000119,0.0005999999999999894,1.0,1.0,27.0,91.0625,0,0,1,0
FRAG_000636,FRAG_001344,sample_pdf_019.pdf,sample_text_024.txt,3,3,0,0,0.8581516302021153,0.12227014108113231,0.71488,0.8467462581465388,0.6071999999999997,15.9897,207.822,3.575199999999999,0.0,0.0,0.0,0.0,0.0,38.0,40.0,31.625,0,0,1,0
FRAG_001119,FRAG_001120,sample_text_008.json,sample_text_008.json,11,12,1,1,0.9996908507777409,0.005726648234351397,0.02584999999999999,0.9996662714494821,0.004799999999999471,0.08270000000000266,1.383100000000013,0.019499999999993634,0.0,0.0,0.0,0.0,0.0,15.0,30.25,46.4375,0,0,1,1
FRAG_000863,FRAG_000864,sample_png_008.png,sample_png_008.png,8,9,1,1,0.9385010313184283,0.022586077570043012,0.29933,-0.05607950823898336,0.0022999999999999687,1.4669999999999987,46.21849999999995,0.3108999999999895,0.022299999999999986,0.0031000000000000003,0.02019999999999994,0.0007000000000000062,1.0,132.0,118.5,113.9375,0,0,0,1
FRAG_000647,FRAG_000822,sample_pdf_019.pdf,sample_png_004.png,14,7,7,0,0.2563976111136648,0.2289668746784128,1.6953299999999998,0.003638849511908377,3.4178999999999995,34.689400000000006,4720.4456,46.3171,0.625,0.0032,0.5127,0.1096,0.0,98.0,70.5,55.9375,0,0,0,0
FRAG_000879,FRAG_001149,sample_png_009.png,sample_text_011.json,10,2,8,0,0.279161717166704,0.2203072826758117,1.57282,0.06356307869361043,2.9617000000000004,57.61930000000001,4152.802900000001,38.1248,0.6073999999999999,0.0037,0.4922,0.1108,2.0,217.0,125.5,93.875,0,0,0,0
FRAG_001217,FRAG_001039,sample_text_015.json,sample_text_001.json,12,14,2,1,0.9976819907781803,0.01578935400831839,0.05418999999999999,0.9975004560706489,0.020799999999999486,0.13530000000000086,9.489300000000185,0.13389999999999702,0.0,0.0,0.0,0.0,0.0,20.0,14.0,32.0625,0,0,1,0
FRAG_000290,FRAG_000717,sample_pdf_003.pdf,sample_pdf_021.pdf,10,9,1,1,0.9967102235203579,0.01917178395455154,0.09030999999999999,0.9964629073312361,0.023900000000000254,0.34550000000000125,6.995999999999981,0.1258000000000017,0.0,0.0,0.0,0.0,0.0,4.0,13.5,24.125,0,0,1,0
FRAG_000723,FRAG_000724,sample_pdf_022.pdf,sample_pdf_022.pdf,3,4,1,1,0.9999571071752886,0.002207645804924332,0.010250000000000002,0.9999539407319861,0.0024999999999995026,0.11200000000000898,3.2919999999999163,0.05919999999999703,0.0,0.0,0.0,0.0,0.0,6.0,8.0,33.5,0,0,1,1
FRAG_000854,FRAG_001196,sample_png_007.png,sample_text_013.csv,8,8,0,0,0.25700257923596853,0.20481645295239345,1.66128,0.0010999633070898154,2.846,60.625400000000006,5097.5617,51.2316,0.6031,0.0097,0.4729,0.1279,1.0,61.0,59.0,41.8125,0,0,0,0
FRAG_001102,FRAG_001103,sample_text_007.csv,sample_text_007.csv,4,5,1,1,0.9985508502921924,0.01150473380830691,0.03806999999999999,0.9984152887762571,0.012900000000000134,0.11299999999999955,4.556100000000015,0.09520000000000195,0.0,0.0,0.0,0.0,0.0,3.0,6.0,15.375,0,0,1,1
FRAG_000373,FRAG_000374,sample_pdf_007.pdf,sample_pdf_007.pdf,3,4,1,1,0.998463880724464,0.013796579286185405,0.07082000000000004,0.998361293751846,0.07289999999999974,1.3637999999999977,41.04099999999994,0.7442999999999991,0.0,0.0,0.0,0.0,0.0,16.0,8.75,25.625,0,0,1,1
FRAG_000777,FRAG_000570,sample_pdf_025.pdf,sample_pdf_016.pdf,9,9,0,1,0.9971446173555262,0.018359877450571396,0.08203,0.9969424728572165,0.04129999999999967,0.28249999999999886,2.9519000000000233,0.05379999999999896,0.0,0.0,0.0,0.0,0.0,36.0,17.25,30.625,0,0,1,0
FRAG_001259,FRAG_001260,sample_text_016.json,sample_text_016.json,21,22,1,1,0.9992657360299768,0.00888831255076013,0.03511000000000002,0.9992082850818652,0.012000000000000455,0.010500000000007503,9.88799999999992,0.13980000000000103,0.0,0.0,0.0,0.0,0.0,0.0,44.75,51.25,1,0,1,1
FRAG_000278,FRAG_000279,sample_pdf_002.pdf,sample_pdf_002.pdf,19,20,1,1,0.9735343800763216,0.05372178236060304,0.17915,0.9714918331978702,0.1471,4.972499999999997,170.39070000000004,2.9284,0.0,0.0,0.0,0.0,8.0,9.0,23.0,22.625,0,0,1,1
FRAG_001311,FRAG_001204,sample_text_020.txt,sample_text_014.txt,9,7,2,1,0.9997523886719093,0.004371201207906128,0.017559999999999985,0.9997244988535672,0.0019999999999997797,0.10540000000000305,0.08010000000001583,0.001300000000000523,0.0,0.0,0.0,0.0,0.0,57.0,49.5,37.25,0,0,1,0
FRAG_000094,FRAG_000095,sample_jpeg_011.jpeg,sample_jpeg_011.jpeg,2,3,1,1,0.9390031180829063,0.022514128897205863,0.28359999999999996,-0.01986768650127693,0.005000000000000782,1.5161000000000087,137.7587999999996,0.9255999999999887,0.004599999999999993,0.0,0.0030000000000000027,0.006600000000000009,0.0,51.0,55.0,101.625,0,0,0,1
FRAG_001297,FRAG_000063,sample_text_019.txt,sample_jpeg_008.jpeg,10,4,6,0,0.3060371609594726,0.18692603884959422,1.62308,-0.004741700220906607,2.8403,47.511700000000005,4635.2108,43.885799999999996,0.6169,0.0078,0.4934,0.1196,0.0,55.0,71.0,90.375,0,0,1,0
FRAG_001224,FRAG_001087,sample_text_015.json,sample_text_005.csv,19,2,17,1,0.3716407944144263,0.2506946120282604,1.1758100000000002,0.3183064106857708,0.14470000000000027,6.1648,674.3237999999999,11.3247,0.0,0.0,0.0,0.0,1.0,18.0,25.25,28.25,0,0,1,0
FRAG_001539,FRAG_001540,sample_zip_016.zip,sample_zip_016.zip,9,10,1,1,0.9412027596908914,0.022085631075430014,0.28105,-0.00999468998354399,0.0031999999999996476,1.2295000000000016,136.47219999999925,0.9223999999999961,0.016600000000000004,0.0019000000000000006,0.013900000000000023,0.004600000000000007,1.0,215.0,131.25,101.0,0,0,0,1
FRAG_000618,FRAG_000939,sample_pdf_018.pdf,sample_png_017.png,15,0,15,0,0.29895127616512807,0.22471261468818346,1.686,0.17564793291780742,3.4096,31.85719999999999,4684.2982,46.12480000000001,0.6189,0.0085,0.4939,0.1211,1.0,40.0,29.25,59.625,0,0,0,0
FRAG_000299,FRAG_000300,sample_pdf_003.pdf,sample_pdf_003.pdf,19,20,1,1,0.9989126512307823,0.011184663606921753,0.06394999999999999,0.9988335000190768,0.0029000000000003467,0.5083999999999946,2.3163000000000693,0.04139999999999944,0.0,0.0,0.0,0.0,0.0,17.0,10.25,22.0,0,0,1,1
FRAG_001001,FRAG_001002,sample_png_023.png,sample_png_023.png,5,6,1,1,0.9486777811398988,0.020651295358887295,0.26754,0.1415046636926101,0.0029999999999992255,2.015599999999992,121.11029999999937,0.8158999999999992,0.022199999999999998,0.001,0.01709999999999995,0.005599999999999994,0.0,155.0,75.0,90.625,0,0,0,1
FRAG_001006,FRAG_001007,sample_png_024.png,sample_png_024.png,0,1,1,1,0.9447347425377332,0.02136383158518153,0.27485000000000004,-0.029605025073555894,0.010299999999999976,1.7442999999999955,26.913700000000063,0.18210000000000548,0.019999999999999962,0.0051,0.01759999999999995,0.0005000000000000004,0.0,38.0,78.5,88.3125,0,0,0,1
FRAG_000219,FRAG_000220,sample_jpeg_025.jpg,sample_jpeg_025.jpg,5,6,1,1,0.940799648201157,0.022262059653140813,0.28557,0.10885621964105364,0.008999999999999453,2.5023999999999944,29.083599999999933,0.1962999999999937,0.018799999999999983,0.0026999999999999993,0.020999999999999963,0.004400000000000001,0.0,85.0,134.5,102.375,0,0,0,1
FRAG_001615,FRAG_000139,sample_zip_023.zip,sample_jpeg_015.jpeg,5,14,9,0,0.8802260238119358,0.03320127106000612,0.4169799999999999,0.10157701663827456,0.12849999999999984,0.6971999999999952,193.99249999999938,1.3019000000000034,0.026900000000000035,0.0011999999999999997,0.016199999999999992,0.007999999999999993,0.0,103.0,73.25,77.0625,0,0,0,0
FRAG_000811,FRAG_000812,sample_png_003.png,sample_png_003.png,2,3,1,1,0.9581494201135375,0.018534956163962193,0.23444000000000004,0.13542494693889146,0.002100000000000435,2.204800000000006,36.7519999999995,0.24779999999999802,0.018299999999999983,0.00019999999999999966,0.01319999999999999,0.004200000000000009,0.0,19.0,24.5,60.0,0,0,0,1
FRAG_001369,FRAG_000176,sample_text_025.log,sample_jpeg_019.jpg,11,6,5,0,0.3238036895105114,0.18674416162225796,1.59623,0.07313079042822333,2.8598999999999997,46.5492,4487.149799999999,42.853199999999994,0.6118,0.0098,0.491,0.1157,0.0,189.0,116.5,77.125,0,0,0,0
FRAG_001020,FRAG_001021,sample_png_025.png,sample_png_025.png,9,10,1,1,0.9470219191395536,0.020958194101591863,0.26309000000000005,0.08199848739107844,0.0014999999999991687,2.278599999999983,81.78560000000016,0.5501999999999896,0.0029000000000000137,0.00030000000000000035,0.010699999999999987,0.007500000000000007,0.0,21.0,76.5,82.75,0,0,0,1
FRAG_001078,FRAG_000233,sample_text_004.json,sample_pdf_001.pdf,11,8,3,0,0.7271271899599772,0.17254549226218574,0.88963,0.7060634622634565,0.49180000000000046,26.505300000000005,498.3420000000001,7.940499999999997,0.0,0.0,0.0,0.0,2.0,82.0,71.0,35.875,0,0,1,0
FRAG_001099,FRAG_000919,sample_text_007.csv,sample_png_014.png,1,8,7,0,0.2804794951322938,0.2051710993293159,1.6708800000000004,-0.011891016312072235,3.061,64.1357,4851.6596,49.5861,0.6115999999999999,0.0049,0.5,0.1072,1.0,76.0,58.0,91.4375,0,0,0,0
FRAG_000706,FRAG_000707,sample_pdf_020.pdf,sample_pdf_020.pdf,33,34,1,1,0.3373630168641613,0.426543314330444,1.38074,0.31415951799313907,1.1633000000000004,39.494299999999996,217.83839999999998,4.0009000000000015,0.0,0.0,0.0,0.0,5.0,0.0,10.25,18.9375,1,0,1,1
FRAG_001123,FRAG_001124,sample_text_008.json,sample_text_008.json,15,16,1,1,0.9996531881722599,0.006148219254385774,0.03509999999999998,0.999626466289276,0.012299999999999756,0.2687999999999988,12.080299999999852,0.17040000000000077,0.0,0.0,0.0,0.0,0.0,10.0,36.25,40.25,0,0,1,1
FRAG_001050,FRAG_000234,sample_text_002.txt,sample_pdf_001.pdf,7,9,2,0,0.8616734244967272,0.11978234427493896,0.7114799999999999,0.8503553116913064,0.5322000000000005,15.17110000000001,170.53200000000004,2.8994999999999997,0.0,0.0,0.0,0.0,0.0,5.0,27.75,27.875,0,0,1,0
FRAG_000156,FRAG_000157,sample_jpeg_017.jpg,sample_jpeg_017.jpg,8,9,1,1,0.9477462074382064,0.02079419390118309,0.26315,0.06385680054094149,0.005399999999999849,0.5637999999999863,106.57689999999911,0.7212999999999994,0.014399999999999968,0.0014999999999999996,0.009099999999999997,0.0068000000000000005,0.0,12.0,90.5,105.75,0,0,0,1
FRAG_001156,FRAG_001358,sample_text_011.json,sample_text_025.log,9,0,9,1,0.7969167788228965,0.14010277227806736,0.6543000000000001,0.7788479174429633,0.13459999999999983,10.272999999999996,311.8401,4.6892,0.0,0.0,0.0,0.0,2.0,40.0,24.75,46.625,0,0,1,0
FRAG_000965,FRAG_001552,sample_png_019.png,sample_zip_017.zip,8,8,0,0,0.9359264700865564,0.023075783843674737,0.29736,-0.06883614979166522,0.005000000000000782,1.444599999999994,21.176899999999478,0.14289999999999736,0.005599999999999994,0.0017000000000000001,0.012200000000000044,0.006400000000000003,0.0,150.0,82.25,102.0,0,0,0,0
FRAG_000460,FRAG_001332,sample_pdf_011.pdf,sample_text_022.log,7,7,0,0,0.8580684046968747,0.12334938710832738,0.7178100000000001,0.8468755862023659,0.6146000000000003,16.037800000000004,193.26290000000006,3.3109,0.0,0.0,0.0,0.0,0.0,36.0,16.0,23.0,0,0,1,0
FRAG_000363,FRAG_000364,sample_pdf_006.pdf,sample_pdf_006.pdf,15,16,1,1,0.9993621363228246,0.008376425251860125,0.035189999999999985,0.9993133642785184,0.010800000000000587,0.31690000000000396,10.194100000000049,0.18299999999999983,0.0,0.0,0.0,0.0,0.0,83.0,37.0,22.3125,0,0,1,1
FRAG_000119,FRAG_000494,sample_jpeg_013.jpeg,sample_pdf_012.pdf,7,11,4,0,0.2460802168087216,0.23154196423110868,1.71344,-0.03705775662769374,3.4545999999999992,31.883300000000006,4745.616400000001,46.64999999999999,0.6138,0.0085,0.4956,0.115,0.0,189.0,92.5,73.0,0,0,0,0
FRAG_000773,FRAG_000774,sample_pdf_025.pdf,sample_pdf_025.pdf,5,6,1,1,0.9996177875529608,0.006528682868695649,0.033710000000000025,0.9995890053678131,0.019300000000000317,0.5767000000000024,14.422900000000027,0.2579000000000029,0.0,0.0,0.0,0.0,0.0,6.0,5.75,20.875,0,0,1,1
FRAG_000082,FRAG_001269,sample_jpeg_010.jpg,sample_text_017.txt,4,3,1,0,0.3047161205001385,0.18734341541671543,1.6240899999999998,-0.016055324840285705,2.8574,49.67479999999999,4540.64,43.2234,0.6221,0.0083,0.5068,0.1101,0.0,51.0,60.0,57.9375,0,0,1,0
FRAG_000525,FRAG_001571,sample_pdf_013.pdf,sample_zip_019.zip,7,3,4,0,0.28324955246121186,0.22904297871796903,1.71049,0.1239906813641388,3.4805,29.468999999999994,4815.0307999999995,47.5077,0.6154999999999999,0.0056,0.4893,0.1221,1.0,11.0,50.25,45.0625,0,0,1,0
FRAG_000165,FRAG_000166,sample_jpeg_018.jpeg,sample_jpeg_018.jpeg,3,4,1,1,0.9465945531308477,0.021091571776422922,0.26556,0.1348317103955758,0.006600000000000605,1.4771000000000072,51.76009999999951,0.35069999999998913,0.011300000000000032,0.0022000000000000006,0.01319999999999999,0.000800000000000009,0.0,9.0,48.0,90.8125,0,0,1,1
FRAG_000941,FRAG_001099,sample_png_017.png,sample_text_007.csv,2,1,1,0,0.26874295714546304,0.20595299924982888,1.67667,-0.06642369766777893,3.0648,65.75659999999999,4854.194100000001,49.603300000000004,0.6179,0.0029,0.5078,0.1077,1.0,20.0,64.25,94.375,0,0,1,0
FRAG_001634,FRAG_000530,sample_zip_025.zip,sample_pdf_014.pdf,11,3,8,0,0.2686561023739678,0.22751016592671194,1.68844,0.0510853611531459,3.4136000000000006,35.79419999999999,4596.8087,45.5582,0.6206,0.0039,0.5146,0.1003,0.0,8.0,31.5,70.5625,0,0,1,0
