fragment_id,fragment_file,source_file,source_category,file_type,extension,offset,size_bytes,is_header,is_footer,fragment_index,total_fragments,sha256
FRAG_000131,FRAG_000131.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,24576,4096,False,False,6,15,2dd9ba2fd5dfa17effcae5fbd658ea314fa2087b6e136cecf6ae66660d0b488e
FRAG_000132,FRAG_000132.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,28672,4096,False,False,7,15,fa3db435ff69a47d07f7c0ada232d28ec6bf55c05bc54b9fff74b4530c343326
FRAG_000133,FRAG_000133.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,32768,4096,False,False,8,15,28501499a0f402eba576a2fd2eb0617856553c6f2bf357cbf096c388b196dda5
FRAG_000134,FRAG_000134.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,36864,4096,False,False,9,15,83d14333e59929e9cf10a389bcdaff176f12c605c516934bbaaa35142de06c8b
FRAG_000135,FRAG_000135.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,40960,4096,False,False,10,15,ea98c096135c84563b6240d94005367e5530a9b0fc0c18befb002801154dc79b
FRAG_000136,FRAG_000136.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,45056,4096,False,False,11,15,0fd060ceb742ffde4ce44985aec25c5221eb4350a4954aead4084ccc541c481a
FRAG_000137,FRAG_000137.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,49152,4096,False,False,12,15,8b4357950f00a3b2055bc220f55f0da789566869c3ca64e5f6e540c90d2ab675
FRAG_000138,FRAG_000138.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,53248,4096,False,False,13,15,e1e53daac4262d3697aa915ac4d8e6f191116dc6553d56c034821a64846c276f
FRAG_000139,FRAG_000139.bin,sample_jpeg_015.jpeg,jpeg,jpeg,.jpeg,57344,1073,False,True,14,15,4ea42d35147ee98b247147cf7bdc8dfbf21b51d5248b1ae2948fca045119a9f5
FRAG_000140,FRAG_000140.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,0,4096,True,False,0,8,19554182a769e7a04b37fe09c874ff8a3eda34bee8010495f5518b18f0e9c82d
FRAG_000141,FRAG_000141.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,4096,4096,False,False,1,8,cb8991a8c6ee6337c0df513e1a67260090b1ed9455b3eafeffc2da6c986def30
FRAG_000142,FRAG_000142.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,8192,4096,False,False,2,8,63a3426bdce064a0fc86c01499555f8a25c612ce2b40097b43353b72ea0f2513
FRAG_000143,FRAG_000143.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,12288,4096,False,False,3,8,9bc12b0d45b0cc8c29847febff2f28db0ee096e57e152d2382fd0eba46ff1983
FRAG_000144,FRAG_000144.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,16384,4096,False,False,4,8,a7922403c063905544cf57227b3148f06fb71c3a23e2fe8313301a5051a30a42
FRAG_000145,FRAG_000145.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,20480,4096,False,False,5,8,7e7ad92fb22546e3c29783c677fb0e94fcd333a411a1c55bb4fea466e8b70a07
FRAG_000146,FRAG_000146.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,24576,4096,False,False,6,8,789c6433aff00016391a7776c5bf18789eeb8daa60b137e4b0564dc7932ec1b3
FRAG_000147,FRAG_000147.bin,sample_jpeg_016.jpeg,jpeg,jpeg,.jpeg,28672,3066,False,True,7,8,b88b097a2d336b384c5480e7c284fc2880a47ad5c90a0a879cdc1e34d9195145
FRAG_000148,FRAG_000148.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,0,4096,True,False,0,14,f23acaa002a0c6498f84ee28da2fd2a791c0c6f5e4481b40a1eadfcc828aec69
FRAG_000149,FRAG_000149.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,4096,4096,False,False,1,14,0a87923d61e6dd380edb304a7816d3e578a70f513f44bd2bc57adee1dc276aa9
FRAG_000150,FRAG_000150.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,8192,4096,False,False,2,14,d7db2a812be202604920626672ac9f05aaef1517b06a3e7a6d78bf2bee5a034f
FRAG_000151,FRAG_000151.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,12288,4096,False,False,3,14,33054b64216f32a525c8a2ffd5b60fe1b0798311ace0a153307acb290cac817e
FRAG_000152,FRAG_000152.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,16384,4096,False,False,4,14,04199bfc182f5a2ca8ea46d14ee8e70981f63ad8b0a1a436880e403822f88906
FRAG_000153,FRAG_000153.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,20480,4096,False,False,5,14,0f934c8d5301f6bc7ae5bea1e8a9a4cfb404ca461fc7b5a6bb6246a18bb28d64
FRAG_000154,FRAG_000154.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,24576,4096,False,False,6,14,6f84443932b46b8c807f47cc809e1b200a04056e06a0aaa7aa7809ec4c2dcbc2
FRAG_000155,FRAG_000155.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,28672,4096,False,False,7,14,65f5c371f6e301ab9e5bfbd7e1a8ccf050e90b41982482b62ae44da8c9f4deb6
FRAG_000156,FRAG_000156.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,32768,4096,False,False,8,14,88708fd66b89f0fd2298fcd921179605f67e8cbe74eed55d6807330de7fa559e
FRAG_000157,FRAG_000157.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,36864,4096,False,False,9,14,ad4191e76246a41defdd7d44acba15add14c5569910e5b650f8ae2a5324515a7
FRAG_000158,FRAG_000158.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,40960,4096,False,False,10,14,d8d97951fdd4bdbb998b63e6000451d5f165f87b79db262c62d6bac49fae2cce
FRAG_000159,FRAG_000159.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,45056,4096,False,False,11,14,9cb5d7ea1cc47382f2c61eadd9c71040cf410e681d8454a19753076e303d86a8
FRAG_000160,FRAG_000160.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,49152,4096,False,False,12,14,20323ac4b8ca6a5decbfe1fc47e42eb40304bb6d6df15fed9c1afef9b8ffd2bf
FRAG_000161,FRAG_000161.bin,sample_jpeg_017.jpg,jpeg,jpeg,.jpg,53248,1335,False,True,13,14,fc44e7fcea208e139b58a7ed92020a142c7dbb784fb345df4383244aa34a67fc
FRAG_000162,FRAG_000162.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,0,4096,True,False,0,8,554fe001375953b03446e02d2dc7d15f432301928248e31e21dcc575be53f548
FRAG_000163,FRAG_000163.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,4096,4096,False,False,1,8,b28d4e6eb8ef7798cc6e1144147189da0664c6ffd61d6ead4e8f2d20323f25d8
FRAG_000164,FRAG_000164.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,8192,4096,False,False,2,8,86ae8951a34c6841ee92213fb06e224aaf24bf62be54e0fe662918551aa456b7
FRAG_000165,FRAG_000165.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,12288,4096,False,False,3,8,fb4bb3b53c4a0c656f26d0cd84f606502cbe289be5cd6870a838caa2f7c3f5af
FRAG_000166,FRAG_000166.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,16384,4096,False,False,4,8,d08e7cf44bf70403a248c15e2419539a8eb507a5b6d845c0d6c090d30e673d7e
FRAG_000167,FRAG_000167.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,20480,4096,False,False,5,8,88123af0cdb78643913f4288b20d5793d5898a74d8553a03597c639920b3091e
FRAG_000168,FRAG_000168.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,24576,4096,False,False,6,8,3688b16e1c52f34c8e91c630e9c5cb3ae65e843acf248506cd62be3d7736971c
FRAG_000169,FRAG_000169.bin,sample_jpeg_018.jpeg,jpeg,jpeg,.jpeg,28672,939,False,True,7,8,97ac9681e4de8274834aec433433f5c4a7f01014ecea20794f5359f0ebd23308
FRAG_000170,FRAG_000170.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,0,4096,True,False,0,12,7c02e91e29812288964e7c50a1045f37d3359e278209a64f5cbad1071c69a5e4
FRAG_000171,FRAG_000171.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,4096,4096,False,False,1,12,9547fec391dd65ca666dd4877731c2580baadd55dc9817bfb3e8b1c80ab0ac82
FRAG_000172,FRAG_000172.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,8192,4096,False,False,2,12,977c3cc399cb0681eff76ebc848e7ce1cf1fcedd6bade44cc7a5fd6580daa3b7
FRAG_000173,FRAG_000173.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,12288,4096,False,False,3,12,c70d88e28769c974cb838b0cef94abc0a0aa1d7a5e3d5f0c48e96e46a5b9539b
FRAG_000174,FRAG_000174.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,16384,4096,False,False,4,12,37d6accd0f7837d684b5dc647c6cff7f62659008e7f16d63eb743a960e227acd
FRAG_000175,FRAG_000175.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,20480,4096,False,False,5,12,74de13d4ece941888d0a07692a8069ef3c3f734970b8cdeb7ed5098202eb5304
FRAG_000176,FRAG_000176.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,24576,4096,False,False,6,12,fbac8afcb21e5d27fec0e554c88767b4c5c1e19fa329ec57a7c9164c5ab8bcf0
FRAG_000177,FRAG_000177.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,28672,4096,False,False,7,12,44fccb192715b654b576ed4502b3570b0b44fba491a5bd9009e9edbf7ffa4366
FRAG_000178,FRAG_000178.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,32768,4096,False,False,8,12,b6d45379bdc39e7e6e9cf64854e5b8c996eb461d115916ee8b360af1b902799a
FRAG_000179,FRAG_000179.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,36864,4096,False,False,9,12,02c724fd5ab7d95c1647825066db9b1b3ce76607d3d9b7851e01540dccc1369c
FRAG_000180,FRAG_000180.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,40960,4096,False,False,10,12,063bb185bad82b9a5eb2c419fea55c64b627dcaeba7269c942cc0aedab85ad0e
FRAG_000181,FRAG_000181.bin,sample_jpeg_019.jpg,jpeg,jpeg,.jpg,45056,914,False,True,11,12,58370c241d009571d11a874e27f54861b4c0f517f4e2c6ff42498f866df88f03
FRAG_000182,FRAG_000182.bin,sample_jpeg_020.jpg,jpeg,jpeg,.jpg,0,4096,True,False,0,5,7bb7973fc531e2aa56116005e8f8ff6459d96f47cdbca782542176d2b29e0e3b
FRAG_000183,FRAG_000183.bin,sample_jpeg_020.jpg,jpeg,jpeg,.jpg,4096,4096,False,False,1,5,0eeb88e889400722c622ca15f5d0c668e5d33f0263e41f13cb4120303be61c7d
FRAG_000184,FRAG_000184.bin,sample_jpeg_020.jpg,jpeg,jpeg,.jpg,8192,4096,False,False,2,5,57035e0aa80ab184693ef3ed114e7d5d6e89f253b2c28b481f086c5964559ceb
FRAG_000185,FRAG_000185.bin,sample_jpeg_020.jpg,jpeg,jpeg,.jpg,12288,4096,False,False,3,5,50ae9013f224b24d271f279c8206d6982ddb54e38d16496bd0fbe5ed08aefabc
FRAG_000186,FRAG_000186.bin,sample_jpeg_020.jpg,jpeg,jpeg,.jpg,16384,3914,False,True,4,5,803aa07a8ab31bf16f655e8e75c36d656409112baf8e0e5181d8781f1beeff6c
FRAG_000187,FRAG_000187.bin,sample_jpeg_021.jpg,jpeg,jpeg,.jpg,0,4096,True,False,0,6,91540f5f87b09d28ecbb45ed0099b3fb4bccd34e6a95887b33072cb579c5180e
FRAG_000188,FRAG_000188.bin,sample_jpeg_021.jpg,jpeg,jpeg,.jpg,4096,4096,False,False,1,6,50036ed5b0b369d0a893ce2a143ff5fcf66f999bd962d41c597079b99c018772
FRAG_000189,FRAG_000189.bin,sample_jpeg_021.jpg,jpeg,jpeg,.jpg,8192,4096,False,False,2,6,6e1ebcf5d9a556833c69b64590a529d13f992713b2380568f213003499de010a
FRAG_000190,FRAG_000190.bin,sample_jpeg_021.jpg,jpeg,jpeg,.jpg,12288,4096,False,False,3,6,d55c3fa9c23483d0d3df08023b06e40dfaaf8bf21db999ed6f3aaf0da8bf0a63
FRAG_000191,FRAG_000191.bin,sample_jpeg_021.jpg,jpeg,jpeg,.jpg,16384,4096,False,False,4,6,43aafc25bea3191599cd2989c8e98c134c0825c8cbb10d1843e4ba5ec764d2e7
FRAG_000192,FRAG_000192.bin,sample_jpeg_021.jpg,jpeg,jpeg,.jpg,20480,3087,False,True,5,6,16b7b81cfd62544a35e9831d8618d93b2f1906f27e3a9c396d3cf981a31be2c7
FRAG_000193,FRAG_000193.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,0,4096,True,False,0,8,218d49ac7ae0fcd15bcef99e00b8202c9365638e48934a2bead14f2d6b1ed638
FRAG_000194,FRAG_000194.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,4096,4096,False,False,1,8,bb12c24d69240e27dfeb0ef81e49d962160d75fb9e55463bf4dbf949b328b234
FRAG_000195,FRAG_000195.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,8192,4096,False,False,2,8,1d2dd4e273e0cca795c9c8cf38c97aa88dbe8cb0ec34bda23fe602952a344353
FRAG_000196,FRAG_000196.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,12288,4096,False,False,3,8,442af637020bca58768497c71f0e40b496b0de838f5516e2d931ecd2453cddf5
FRAG_000197,FRAG_000197.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,16384,4096,False,False,4,8,c0fc5c1adb5e6504a9a1dc2357e8369b93895ff223731e04cdbce37c48cc7185
FRAG_000198,FRAG_000198.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,20480,4096,False,False,5,8,ff721110af1672bd915f040d26c8acc61f4972297dc49137b3a90a009e4e638e
FRAG_000199,FRAG_000199.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,24576,4096,False,False,6,8,f0dd50bb0111e873d21eaf2f37eb176a3ef70682af0d05f76dfcf5387fb85876
FRAG_000200,FRAG_000200.bin,sample_jpeg_022.jpg,jpeg,jpeg,.jpg,28672,3671,False,True,7,8,265935d370d1452943b47dc704182df6f6e95cb9c244590f1e728587fd88e42f
FRAG_000201,FRAG_000201.bin,sample_jpeg_023.jpeg,jpeg,jpeg,.jpeg,0,4096,True,False,0,4,560ac9246533c75fab97d3f02552eaa15685c820a4b6d8723b041fa1369e8e56
FRAG_000202,FRAG_000202.bin,sample_jpeg_023.jpeg,jpeg,jpeg,.jpeg,4096,4096,False,False,1,4,e2756eca854d3f7d3bc74b3a0e138a60dacea406542b6722e69ed79924c1da72
FRAG_000203,FRAG_000203.bin,sample_jpeg_023.jpeg,jpeg,jpeg,.jpeg,8192,4096,False,False,2,4,d62429187e5e711e3acf496830a73d059bfb1f966476074d34661d71849bdd61
FRAG_000204,FRAG_000204.bin,sample_jpeg_023.jpeg,jpeg,jpeg,.jpeg,12288,1819,False,True,3,4,a87e0cc971af1763e4e8bc2e282d2d117f6beaf83fc37e64bfdf35fc94007c6f
FRAG_000205,FRAG_000205.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,0,4096,True,False,0,9,c9ebe00387009beda1632cccd80d4cbf5758bf7e9731fc7bdb583af2c41f6482
FRAG_000206,FRAG_000206.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,4096,4096,False,False,1,9,15c5b59c46f02edd6b5086200f25594dd11030e09965c52c1b1d20e66431d498
FRAG_000207,FRAG_000207.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,8192,4096,False,False,2,9,ae2b7b8d719029e024bf9a9f0b89e2b1ab67f6dd25a72e806f509a506b372b42
FRAG_000208,FRAG_000208.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,12288,4096,False,False,3,9,ac32c10e5b932adc2b07d1e905976119211dd3f6a4c22f51b3f56b0378d12912
FRAG_000209,FRAG_000209.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,16384,4096,False,False,4,9,7674bb5e508a0b708db3dc9a2905444141180b992427c4d1642d5d0257799f30
FRAG_000210,FRAG_000210.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,20480,4096,False,False,5,9,96f7087253ce7f63b5663d91aabf03132cc57971fee4d918665d562ffeaf3b68
FRAG_000211,FRAG_000211.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,24576,4096,False,False,6,9,ee77903f706bc6ffe9cafb3fec93e1ed1afdf4a9eafb78c3aa410429706a0503
FRAG_000212,FRAG_000212.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,28672,4096,False,False,7,9,b4f488edc6c26e5e0edae972add202f49735c55bfe2130ec3012c59cf533d1e5
FRAG_000213,FRAG_000213.bin,sample_jpeg_024.jpeg,jpeg,jpeg,.jpeg,32768,3589,False,True,8,9,d38a569d3ed8c03ea633d8b8f05c52c9e1ba398e4d4f83e4485b65671deee6d8
FRAG_000214,FRAG_000214.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,0,4096,True,False,0,11,aa9f7a98e31692aedf9eb2c23cfbfd6c5fed3cc37abaed6f303f6cfbd807c473
FRAG_000215,FRAG_000215.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,4096,4096,False,False,1,11,3ad827c7e93a40ad9d57722b382cb4357266344e75dd77953117f6ad20f87de2
FRAG_000216,FRAG_000216.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,8192,4096,False,False,2,11,494fa9351724052acb6018f8faf6873e08ef1a4503a3db70d7e70211ba1d66a9
FRAG_000217,FRAG_000217.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,12288,4096,False,False,3,11,24c8a984dd60259aa4ef0fe8d8efd45fff13295a0c6a56a4a68ac2c0366a5217
FRAG_000218,FRAG_000218.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,16384,4096,False,False,4,11,5b10821e3dffef8f23615c4bd1488da10fc707bfd644330365c737b0d925889c
FRAG_000219,FRAG_000219.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,20480,4096,False,False,5,11,f7feb0e864f2d997e3e55760399f0dbb91f6bc309f15effeb153ce729e1caaf8
FRAG_000220,FRAG_000220.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,24576,4096,False,False,6,11,71402e175f6284943f59502b52b5d41d3c59c307748699494e59edc3614f6d45
FRAG_000221,FRAG_000221.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,28672,4096,False,False,7,11,8645cde6602003a211544fb67af9290d751b35191be75638e17f695033b23f19
FRAG_000222,FRAG_000222.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,32768,4096,False,False,8,11,51a0fa42218538394393b483ccc68bcf139889ec38eea04f2a0f3310c0cf8ffe
FRAG_000223,FRAG_000223.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,36864,4096,False,False,9,11,fe43c74798ba2afff89618cd9eeaf4f9d37eab47489abb2eff03ba9ccf407c29
FRAG_000224,FRAG_000224.bin,sample_jpeg_025.jpg,jpeg,jpeg,.jpg,40960,2225,False,True,10,11,cfb7057cde2a1f81a31b8aa629bcd4f3d71a8bd14cf7ac82c3602e9fc4e4d344
FRAG_000225,FRAG_000225.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,0,4096,True,False,0,34,51986d6900e5df86d929eac87a9fe12bf5997ee0687868bf536f8c375d2d3245
FRAG_000226,FRAG_000226.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,4096,4096,False,False,1,34,c66ae9b7bc073012ef006ebd1e6419dc6dc9687cd27d617c515f820b50d605c4
FRAG_000227,FRAG_000227.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,8192,4096,False,False,2,34,8cd18f0726191db4dbe8dcfe0404d48da19241a8358bc05f3e71d12a6738c968
FRAG_000228,FRAG_000228.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,12288,4096,False,False,3,34,56f5fa60bb477f0278dcc10445bc16185057d6cb943cad0ddb7e99d9b53cb86b
FRAG_000229,FRAG_000229.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,16384,4096,False,False,4,34,529d26b3f8bf25d3fd503340a558d09f905e3f97f4634488f18069d4e37464e6
FRAG_000230,FRAG_000230.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,20480,4096,False,False,5,34,4f961dac92c17f977b4a5f478ec40060213f15971aed2dce0994e72e0fa1909f
FRAG_000231,FRAG_000231.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,24576,4096,False,False,6,34,9f07237250030772ec60341e6330654109aafc5bac7241b9d3dff0bc4456ed65
FRAG_000232,FRAG_000232.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,28672,4096,False,False,7,34,64ca5003da1657ebeaf95c0f764aca101b95be96455f889b42c17b816a8554ac
FRAG_000233,FRAG_000233.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,32768,4096,False,False,8,34,0fbc06c1f61e71e3e36b971f1bffca5d3b7b47af0c4334101a00517e7fac4b24
FRAG_000234,FRAG_000234.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,36864,4096,False,False,9,34,4e409ac421771d866f583b2ac0ae75bd4c8a7b8b9cb37d3bb22d6beaee661304
FRAG_000235,FRAG_000235.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,40960,4096,False,False,10,34,757880a6f71deff4fd00f60e2e5c09d67c7f2f9f46bd925d8667bf8ec13ce3ab
FRAG_000236,FRAG_000236.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,45056,4096,False,False,11,34,6e3f0dbab013d1e39dd5c2c916334c8bb88dfcd94cb6bca53114c26d74718f2b
FRAG_000237,FRAG_000237.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,49152,4096,False,False,12,34,badee50700273742d34ec56015856583af3a0972ff00a9b03aeaec9d75b7326b
FRAG_000238,FRAG_000238.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,53248,4096,False,False,13,34,b064fba229816961c71b818fd67e18b81978169a132ad7f15231d56e7a57b8cc
FRAG_000239,FRAG_000239.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,57344,4096,False,False,14,34,c310b0e57e3d5fe99c525995fbfeada6b9aa5cb6245968c5e1cfc074dd159560
FRAG_000240,FRAG_000240.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,61440,4096,False,False,15,34,7b25ceed78abc97f20c92b26b3d745b2c867760d2a2195129a1d3b80ffe6bc45
FRAG_000241,FRAG_000241.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,65536,4096,False,False,16,34,bcd7695a85a7000842694ede0b9dac12ca0b155c6d000109ca482077f81aaf66
FRAG_000242,FRAG_000242.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,69632,4096,False,False,17,34,b69906c11d478239ec2df5d36a21e080ee4fe370eb30dcb0931984dc67d79296
FRAG_000243,FRAG_000243.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,73728,4096,False,False,18,34,95c621744a204886bfc7d89dca1922c0b468f14a075b414d5aa34bc997a4f3de
FRAG_000244,FRAG_000244.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,77824,4096,False,False,19,34,3c5b8f4a000c96593fc2c3b40ba3d490db9203823b45a37bc691a7a8a2626441
FRAG_000245,FRAG_000245.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,81920,4096,False,False,20,34,c1547026e7dc00a8f2e52c35b96086b5e10d1cb15ead2cc39547efbf084df483
FRAG_000246,FRAG_000246.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,86016,4096,False,False,21,34,398154b7907c64c66ed43341b4d7abddbcdc476ad79bc86f73fc17dc20d2fd7a
FRAG_000247,FRAG_000247.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,90112,4096,False,False,22,34,d8195ee6156b459ea1fe0f09d3fc6f5186618be9ec8c73f50771bc23d559a109
FRAG_000248,FRAG_000248.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,94208,4096,False,False,23,34,5c3f7df7141ae857c6d90413d8b5ef2c59d44a6ac18f46a1165bb7375bc74f7b
FRAG_000249,FRAG_000249.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,98304,4096,False,False,24,34,5ed32136d0fa661082c557c5b610dc2d671752e8b1c8bd511200f965c6eac180
FRAG_000250,FRAG_000250.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,102400,4096,False,False,25,34,74bc56f5063c4c4c2be6df64e5bda8f6455ef5bf7cbb6ce4c3aecd7d7db585c3
FRAG_000251,FRAG_000251.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,106496,4096,False,False,26,34,d10b33d8671d9fd826fe034099cb2da19bfcbad08915108bf968d052431fef6c
FRAG_000252,FRAG_000252.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,110592,4096,False,False,27,34,9d1317a1701c7a76f9a4b7f3a338284bfff47eb890e8a801a0c4da49e2b5c839
FRAG_000253,FRAG_000253.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,114688,4096,False,False,28,34,ce35aaab628919a1a74a328387c3f19504a01a7810788708a6e885024125f5fa
FRAG_000254,FRAG_000254.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,118784,4096,False,False,29,34,0642d373725249c023faa31e4c413e9eb102136af5465c451012e9c3e8cf116f
FRAG_000255,FRAG_000255.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,122880,4096,False,False,30,34,097854fa989bc9c4b20dc7cb3320798c3adea5ffd16518322f4cff8337840b10
FRAG_000256,FRAG_000256.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,126976,4096,False,False,31,34,83e40c9a84dfb7053ed267abbe22ab577db6e0a0d3e5cb83037760ff3b7f81e8
FRAG_000257,FRAG_000257.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,131072,4096,False,False,32,34,986cad9feb8c4823c0a2a3f784d8609456a286bc2b0354daa3ddc400e6533421
FRAG_000258,FRAG_000258.bin,sample_pdf_001.pdf,pdf,pdf,.pdf,135168,3660,False,True,33,34,bc2b400cdb17dc3b027ad90a87f07665607480cffb4513d02dd864bef7912273
FRAG_000259,FRAG_000259.bin,sample_pdf_002.pdf,pdf,pdf,.pdf,0,4096,True,False,0,21,ebee9fecc6e0204176f5c82c2df4f3b2ccd244ac089c606762bcaf6e11820704
FRAG_000260,FRAG_000260.bin,sample_pdf_002.pdf,pdf,pdf,.pdf,4096,4096,False,False,1,21,57794664a08f30713101d633c978a5fa3bf0b90755ecc195276303406b5ddb26
FRAG_000261,FRAG_000261.bin,sample_pdf_002.pdf,pdf,pdf,.pdf,8192,4096,False,False,2,21,638294bc416ef2cf4ba0c51d2a0502b18c6f7749e39d7c0ae8666412489d5e25
FRAG_000262,FRAG_000262.bin,sample_pdf_002.pdf,pdf,pdf,.pdf,12288,4096,False,False,3,21,428e9d4d0a616ae309a5e2d3e28a83e9b8887a59ca6c46e24f42ba851cc86685
FRAG_000263,FRAG_000263.bin,sample_pdf_002.pdf,pdf,pdf,.pdf,16384,4096,False,False,4,21,e2ebc6c08b5736cdd53df891c3aadbaf2846ca7f84e6fcf05b8efbf83686dcca
