pair_id,frag_a_id,frag_b_id,frag_a_file,frag_b_file,source_a,source_b,type_a,type_b,index_a,index_b,is_header_a,is_footer_b,label,pair_type
PAIR_NEG_000957,FRAG_001475,FRAG_000436,FRAG_001475.bin,FRAG_000436.bin,sample_zip_011.zip,sample_pdf_009.pdf,zip,pdf,12,26,0,0,0,negative_diff_type
PAIR_NEG_001393,FRAG_000595,FRAG_001430,FRAG_000595.bin,FRAG_001430.bin,sample_pdf_017.pdf,sample_zip_007.zip,pdf,zip,12,6,0,0,0,negative_diff_type
PAIR_NEG_001212,FRAG_000726,FRAG_001415,FRAG_000726.bin,FRAG_001415.bin,sample_pdf_022.pdf,sample_zip_006.zip,pdf,zip,6,5,0,0,0,negative_diff_type
PAIR_NEG_001384,FRAG_000167,FRAG_001535,FRAG_000167.bin,FRAG_001535.bin,sample_jpeg_018.jpeg,sample_zip_016.zip,jpeg,zip,5,5,0,0,0,negative_diff_type
PAIR_NEG_000034,FRAG_000547,FRAG_000442,FRAG_000547.bin,FRAG_000442.bin,sample_pdf_014.pdf,sample_pdf_009.pdf,pdf,pdf,20,32,0,0,0,negative_same_type
PAIR_NEG_001062,FRAG_000927,FRAG_001050,FRAG_000927.bin,FRAG_001050.bin,sample_png_016.png,sample_text_002.txt,png,text,0,7,1,0,0,negative_diff_type
PAIR_POS_001030,FRAG_001112,FRAG_001113,FRAG_001112.bin,FRAG_001113.bin,sample_text_008.json,sample_text_008.json,text,text,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000246,FRAG_001617,FRAG_001608,FRAG_001617.bin,FRAG_001608.bin,sample_zip_024.zip,sample_zip_022.zip,zip,zip,0,5,1,0,0,negative_same_type
PAIR_POS_000101,FRAG_000113,FRAG_000114,FRAG_000113.bin,FRAG_000114.bin,sample_jpeg_013.jpeg,sample_jpeg_013.jpeg,jpeg,jpeg,1,2,0,0,1,consecutive_neighbor
PAIR_POS_001083,FRAG_001168,FRAG_001169,FRAG_001168.bin,FRAG_001169.bin,sample_text_011.json,sample_text_011.json,text,text,21,22,0,0,1,consecutive_neighbor
PAIR_NEG_001309,FRAG_000052,FRAG_000954,FRAG_000052.bin,FRAG_000954.bin,sample_jpeg_006.jpg,sample_png_018.png,jpeg,png,4,9,0,0,0,negative_diff_type
PAIR_POS_001398,FRAG_001511,FRAG_001512,FRAG_001511.bin,FRAG_001512.bin,sample_zip_014.zip,sample_zip_014.zip,zip,zip,8,9,0,0,1,consecutive_neighbor
PAIR_POS_001063,FRAG_001148,FRAG_001149,FRAG_001148.bin,FRAG_001149.bin,sample_text_011.json,sample_text_011.json,text,text,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000421,FRAG_000456,FRAG_000457,FRAG_000456.bin,FRAG_000457.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000610,FRAG_000653,FRAG_000654,FRAG_000653.bin,FRAG_000654.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,20,21,0,0,1,consecutive_neighbor
PAIR_NEG_001353,FRAG_000413,FRAG_001483,FRAG_000413.bin,FRAG_001483.bin,sample_pdf_009.pdf,sample_zip_012.zip,pdf,zip,3,1,0,0,0,negative_diff_type
PAIR_NEG_001234,FRAG_000903,FRAG_000332,FRAG_000903.bin,FRAG_000332.bin,sample_png_013.png,sample_pdf_005.pdf,png,pdf,0,18,1,0,0,negative_diff_type
PAIR_NEG_001079,FRAG_000072,FRAG_001566,FRAG_000072.bin,FRAG_001566.bin,sample_jpeg_009.jpeg,sample_zip_018.zip,jpeg,zip,2,8,0,0,0,negative_diff_type
PAIR_NEG_001135,FRAG_000960,FRAG_000140,FRAG_000960.bin,FRAG_000140.bin,sample_png_019.png,sample_jpeg_016.jpeg,png,jpeg,3,0,0,0,0,negative_diff_type
PAIR_POS_000209,FRAG_000234,FRAG_000235,FRAG_000234.bin,FRAG_000235.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,9,10,0,0,1,consecutive_neighbor
PAIR_NEG_000431,FRAG_001371,FRAG_001511,FRAG_001371.bin,FRAG_001511.bin,sample_zip_001.zip,sample_zip_014.zip,zip,zip,1,8,0,0,0,negative_same_type
PAIR_POS_001405,FRAG_001518,FRAG_001519,FRAG_001518.bin,FRAG_001519.bin,sample_zip_014.zip,sample_zip_014.zip,zip,zip,15,16,0,1,1,consecutive_neighbor
PAIR_POS_000009,FRAG_000009,FRAG_000010,FRAG_000009.bin,FRAG_000010.bin,sample_jpeg_001.jpeg,sample_jpeg_001.jpeg,jpeg,jpeg,8,9,0,0,1,consecutive_neighbor
PAIR_POS_001235,FRAG_001331,FRAG_001332,FRAG_001331.bin,FRAG_001332.bin,sample_text_022.log,sample_text_022.log,text,text,6,7,0,0,1,consecutive_neighbor
PAIR_POS_000836,FRAG_000897,FRAG_000898,FRAG_000897.bin,FRAG_000898.bin,sample_png_012.png,sample_png_012.png,png,png,0,1,1,0,1,consecutive_neighbor
PAIR_POS_000409,FRAG_000442,FRAG_000443,FRAG_000442.bin,FRAG_000443.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,32,33,0,0,1,consecutive_neighbor
PAIR_POS_001464,FRAG_001583,FRAG_001584,FRAG_001583.bin,FRAG_001584.bin,sample_zip_020.zip,sample_zip_020.zip,zip,zip,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_000782,FRAG_001598,FRAG_000136,FRAG_001598.bin,FRAG_000136.bin,sample_zip_021.zip,sample_jpeg_015.jpeg,zip,jpeg,9,11,0,0,0,negative_diff_type
PAIR_NEG_000077,FRAG_000777,FRAG_000360,FRAG_000777.bin,FRAG_000360.bin,sample_pdf_025.pdf,sample_pdf_006.pdf,pdf,pdf,9,12,0,0,0,negative_same_type
PAIR_POS_000480,FRAG_000516,FRAG_000517,FRAG_000516.bin,FRAG_000517.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,33,34,0,1,1,consecutive_neighbor
PAIR_NEG_001468,FRAG_001573,FRAG_000852,FRAG_001573.bin,FRAG_000852.bin,sample_zip_019.zip,sample_png_007.png,zip,png,5,6,0,0,0,negative_diff_type
PAIR_NEG_001486,FRAG_000897,FRAG_000026,FRAG_000897.bin,FRAG_000026.bin,sample_png_012.png,sample_jpeg_003.jpg,png,jpeg,0,0,1,0,0,negative_diff_type
PAIR_NEG_001407,FRAG_001080,FRAG_000241,FRAG_001080.bin,FRAG_000241.bin,sample_text_004.json,sample_pdf_001.pdf,text,pdf,13,16,0,0,0,negative_diff_type
PAIR_NEG_000171,FRAG_000849,FRAG_000906,FRAG_000849.bin,FRAG_000906.bin,sample_png_007.png,sample_png_013.png,png,png,3,3,0,0,0,negative_same_type
PAIR_NEG_000380,FRAG_001153,FRAG_001258,FRAG_001153.bin,FRAG_001258.bin,sample_text_011.json,sample_text_016.json,text,text,6,20,0,0,0,negative_same_type
PAIR_NEG_000118,FRAG_000836,FRAG_000908,FRAG_000836.bin,FRAG_000908.bin,sample_png_006.png,sample_png_013.png,png,png,1,5,0,0,0,negative_same_type
PAIR_POS_000521,FRAG_000561,FRAG_000562,FRAG_000561.bin,FRAG_000562.bin,sample_pdf_016.pdf,sample_pdf_016.pdf,pdf,pdf,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_001314,FRAG_001309,FRAG_000863,FRAG_001309.bin,FRAG_000863.bin,sample_text_020.txt,sample_png_008.png,text,png,7,8,0,0,0,negative_diff_type
PAIR_POS_000300,FRAG_000329,FRAG_000330,FRAG_000329.bin,FRAG_000330.bin,sample_pdf_005.pdf,sample_pdf_005.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_POS_000984,FRAG_001061,FRAG_001062,FRAG_001061.bin,FRAG_001062.bin,sample_text_003.log,sample_text_003.log,text,text,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_000330,FRAG_000162,FRAG_000156,FRAG_000162.bin,FRAG_000156.bin,sample_jpeg_018.jpeg,sample_jpeg_017.jpg,jpeg,jpeg,0,8,1,0,0,negative_same_type
PAIR_NEG_001423,FRAG_001557,FRAG_001338,FRAG_001557.bin,FRAG_001338.bin,sample_zip_017.zip,sample_text_023.csv,zip,text,13,1,0,0,0,negative_diff_type
PAIR_POS_000530,FRAG_000570,FRAG_000571,FRAG_000570.bin,FRAG_000571.bin,sample_pdf_016.pdf,sample_pdf_016.pdf,pdf,pdf,9,10,0,0,1,consecutive_neighbor
PAIR_POS_000413,FRAG_000447,FRAG_000448,FRAG_000447.bin,FRAG_000448.bin,sample_pdf_010.pdf,sample_pdf_010.pdf,pdf,pdf,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_000178,FRAG_000375,FRAG_000250,FRAG_000375.bin,FRAG_000250.bin,sample_pdf_007.pdf,sample_pdf_001.pdf,pdf,pdf,5,25,0,0,0,negative_same_type
PAIR_NEG_000789,FRAG_001603,FRAG_001313,FRAG_001603.bin,FRAG_001313.bin,sample_zip_022.zip,sample_text_020.txt,zip,text,0,11,1,0,0,negative_diff_type
PAIR_POS_000071,FRAG_000080,FRAG_000081,FRAG_000080.bin,FRAG_000081.bin,sample_jpeg_010.jpg,sample_jpeg_010.jpg,jpeg,jpeg,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001434,FRAG_001550,FRAG_001551,FRAG_001550.bin,FRAG_001551.bin,sample_zip_017.zip,sample_zip_017.zip,zip,zip,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000515,FRAG_000730,FRAG_000700,FRAG_000730.bin,FRAG_000700.bin,sample_pdf_022.pdf,sample_pdf_020.pdf,pdf,pdf,10,27,0,0,0,negative_same_type
PAIR_POS_000879,FRAG_000946,FRAG_000947,FRAG_000946.bin,FRAG_000947.bin,sample_png_018.png,sample_png_018.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_001333,FRAG_000172,FRAG_000443,FRAG_000172.bin,FRAG_000443.bin,sample_jpeg_019.jpg,sample_pdf_009.pdf,jpeg,pdf,2,33,0,0,0,negative_diff_type
PAIR_NEG_000131,FRAG_001374,FRAG_001427,FRAG_001374.bin,FRAG_001427.bin,sample_zip_001.zip,sample_zip_007.zip,zip,zip,4,3,0,0,0,negative_same_type
PAIR_POS_001234,FRAG_001330,FRAG_001331,FRAG_001330.bin,FRAG_001331.bin,sample_text_022.log,sample_text_022.log,text,text,5,6,0,0,1,consecutive_neighbor
PAIR_POS_001077,FRAG_001162,FRAG_001163,FRAG_001162.bin,FRAG_001163.bin,sample_text_011.json,sample_text_011.json,text,text,15,16,0,0,1,consecutive_neighbor
PAIR_NEG_000150,FRAG_000885,FRAG_000960,FRAG_000885.bin,FRAG_000960.bin,sample_png_010.png,sample_png_019.png,png,png,4,3,0,0,0,negative_same_type
PAIR_POS_000192,FRAG_000216,FRAG_000217,FRAG_000216.bin,FRAG_000217.bin,sample_jpeg_025.jpg,sample_jpeg_025.jpg,jpeg,jpeg,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_001008,FRAG_001586,FRAG_001230,FRAG_001586.bin,FRAG_001230.bin,sample_zip_020.zip,sample_text_015.json,zip,text,10,25,0,0,0,negative_diff_type
PAIR_NEG_000748,FRAG_000431,FRAG_000776,FRAG_000431.bin,FRAG_000776.bin,sample_pdf_009.pdf,sample_pdf_025.pdf,pdf,pdf,21,8,0,0,0,negative_same_type
PAIR_NEG_001510,FRAG_000764,FRAG_001457,FRAG_000764.bin,FRAG_001457.bin,sample_pdf_024.pdf,sample_zip_010.zip,pdf,zip,9,2,0,0,0,negative_diff_type
PAIR_NEG_000857,FRAG_000180,FRAG_001457,FRAG_000180.bin,FRAG_001457.bin,sample_jpeg_019.jpg,sample_zip_010.zip,jpeg,zip,10,2,0,0,0,negative_diff_type
PAIR_NEG_000440,FRAG_001254,FRAG_001210,FRAG_001254.bin,FRAG_001210.bin,sample_text_016.json,sample_text_015.json,text,text,16,5,0,0,0,negative_same_type
PAIR_POS_000198,FRAG_000222,FRAG_000223,FRAG_000222.bin,FRAG_000223.bin,sample_jpeg_025.jpg,sample_jpeg_025.jpg,jpeg,jpeg,8,9,0,0,1,consecutive_neighbor
PAIR_POS_000417,FRAG_000451,FRAG_000452,FRAG_000451.bin,FRAG_000452.bin,sample_pdf_010.pdf,sample_pdf_010.pdf,pdf,pdf,6,7,0,1,1,consecutive_neighbor
PAIR_NEG_001276,FRAG_000979,FRAG_001361,FRAG_000979.bin,FRAG_001361.bin,sample_png_021.png,sample_text_025.log,png,text,5,3,0,0,0,negative_diff_type
PAIR_POS_000402,FRAG_000435,FRAG_000436,FRAG_000435.bin,FRAG_000436.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,25,26,0,0,1,consecutive_neighbor
PAIR_NEG_000272,FRAG_000182,FRAG_000137,FRAG_000182.bin,FRAG_000137.bin,sample_jpeg_020.jpg,sample_jpeg_015.jpeg,jpeg,jpeg,0,12,1,0,0,negative_same_type
PAIR_NEG_000060,FRAG_000305,FRAG_000312,FRAG_000305.bin,FRAG_000312.bin,sample_pdf_003.pdf,sample_pdf_004.pdf,pdf,pdf,25,6,0,0,0,negative_same_type
PAIR_NEG_000217,FRAG_001094,FRAG_001261,FRAG_001094.bin,FRAG_001261.bin,sample_text_006.log,sample_text_016.json,text,text,4,23,0,0,0,negative_same_type
PAIR_POS_001236,FRAG_001332,FRAG_001333,FRAG_001332.bin,FRAG_001333.bin,sample_text_022.log,sample_text_022.log,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_POS_000919,FRAG_000990,FRAG_000991,FRAG_000990.bin,FRAG_000991.bin,sample_png_022.png,sample_png_022.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001218,FRAG_001312,FRAG_001313,FRAG_001312.bin,FRAG_001313.bin,sample_text_020.txt,sample_text_020.txt,text,text,10,11,0,0,1,consecutive_neighbor
PAIR_POS_001333,FRAG_001440,FRAG_001441,FRAG_001440.bin,FRAG_001441.bin,sample_zip_008.zip,sample_zip_008.zip,zip,zip,8,9,0,0,1,consecutive_neighbor
PAIR_POS_001246,FRAG_001344,FRAG_001345,FRAG_001344.bin,FRAG_001345.bin,sample_text_024.txt,sample_text_024.txt,text,text,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000323,FRAG_000353,FRAG_000354,FRAG_000353.bin,FRAG_000354.bin,sample_pdf_006.pdf,sample_pdf_006.pdf,pdf,pdf,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000307,FRAG_000336,FRAG_000337,FRAG_000336.bin,FRAG_000337.bin,sample_pdf_005.pdf,sample_pdf_005.pdf,pdf,pdf,22,23,0,0,1,consecutive_neighbor
PAIR_NEG_000938,FRAG_001586,FRAG_001120,FRAG_001586.bin,FRAG_001120.bin,sample_zip_020.zip,sample_text_008.json,zip,text,10,12,0,0,0,negative_diff_type
PAIR_POS_001356,FRAG_001466,FRAG_001467,FRAG_001466.bin,FRAG_001467.bin,sample_zip_011.zip,sample_zip_011.zip,zip,zip,3,4,0,0,1,consecutive_neighbor
PAIR_POS_001233,FRAG_001329,FRAG_001330,FRAG_001329.bin,FRAG_001330.bin,sample_text_022.log,sample_text_022.log,text,text,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000327,FRAG_000053,FRAG_000069,FRAG_000053.bin,FRAG_000069.bin,sample_jpeg_007.jpg,sample_jpeg_008.jpeg,jpeg,jpeg,0,10,1,1,0,negative_same_type
PAIR_NEG_001202,FRAG_000862,FRAG_001520,FRAG_000862.bin,FRAG_001520.bin,sample_png_008.png,sample_zip_015.zip,png,zip,7,0,0,0,0,negative_diff_type
PAIR_NEG_001069,FRAG_000209,FRAG_000815,FRAG_000209.bin,FRAG_000815.bin,sample_jpeg_024.jpeg,sample_png_004.png,jpeg,png,4,0,0,0,0,negative_diff_type
PAIR_NEG_000884,FRAG_001096,FRAG_000500,FRAG_001096.bin,FRAG_000500.bin,sample_text_006.log,sample_pdf_012.pdf,text,pdf,6,17,0,0,0,negative_diff_type
PAIR_NEG_001450,FRAG_001001,FRAG_000132,FRAG_001001.bin,FRAG_000132.bin,sample_png_023.png,sample_jpeg_015.jpeg,png,jpeg,5,7,0,0,0,negative_diff_type
PAIR_NEG_000093,FRAG_001271,FRAG_001134,FRAG_001271.bin,FRAG_001134.bin,sample_text_017.txt,sample_text_009.txt,text,text,5,6,0,0,0,negative_same_type
PAIR_POS_001073,FRAG_001158,FRAG_001159,FRAG_001158.bin,FRAG_001159.bin,sample_text_011.json,sample_text_011.json,text,text,11,12,0,0,1,consecutive_neighbor
PAIR_NEG_001004,FRAG_001611,FRAG_000299,FRAG_001611.bin,FRAG_000299.bin,sample_zip_023.zip,sample_pdf_003.pdf,zip,pdf,1,19,0,0,0,negative_diff_type
PAIR_NEG_000528,FRAG_001613,FRAG_001626,FRAG_001613.bin,FRAG_001626.bin,sample_zip_023.zip,sample_zip_025.zip,zip,zip,3,3,0,0,0,negative_same_type
PAIR_POS_001299,FRAG_001403,FRAG_001404,FRAG_001403.bin,FRAG_001404.bin,sample_zip_005.zip,sample_zip_005.zip,zip,zip,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_001425,FRAG_001116,FRAG_001559,FRAG_001116.bin,FRAG_001559.bin,sample_text_008.json,sample_zip_018.zip,text,zip,8,1,0,0,0,negative_diff_type
PAIR_NEG_000995,FRAG_000090,FRAG_001244,FRAG_000090.bin,FRAG_001244.bin,sample_jpeg_010.jpg,sample_text_016.json,jpeg,text,12,6,0,0,0,negative_diff_type
PAIR_POS_000313,FRAG_000342,FRAG_000343,FRAG_000342.bin,FRAG_000343.bin,sample_pdf_005.pdf,sample_pdf_005.pdf,pdf,pdf,28,29,0,0,1,consecutive_neighbor
PAIR_NEG_000513,FRAG_000487,FRAG_000427,FRAG_000487.bin,FRAG_000427.bin,sample_pdf_012.pdf,sample_pdf_009.pdf,pdf,pdf,4,17,0,0,0,negative_same_type
PAIR_POS_001265,FRAG_001364,FRAG_001365,FRAG_001364.bin,FRAG_001365.bin,sample_text_025.log,sample_text_025.log,text,text,6,7,0,0,1,consecutive_neighbor
PAIR_POS_000431,FRAG_000466,FRAG_000467,FRAG_000466.bin,FRAG_000467.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,13,14,0,0,1,consecutive_neighbor
PAIR_NEG_000591,FRAG_000905,FRAG_000796,FRAG_000905.bin,FRAG_000796.bin,sample_png_013.png,sample_png_001.png,png,png,2,0,0,0,0,negative_same_type
PAIR_NEG_000413,FRAG_000010,FRAG_000078,FRAG_000010.bin,FRAG_000078.bin,sample_jpeg_001.jpeg,sample_jpeg_010.jpg,jpeg,jpeg,9,0,0,0,0,negative_same_type
PAIR_NEG_000900,FRAG_001060,FRAG_001005,FRAG_001060.bin,FRAG_001005.bin,sample_text_003.log,sample_png_023.png,text,png,1,9,0,1,0,negative_diff_type
PAIR_POS_000830,FRAG_000890,FRAG_000891,FRAG_000890.bin,FRAG_000891.bin,sample_png_011.png,sample_png_011.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000006,FRAG_000006,FRAG_000007,FRAG_000006.bin,FRAG_000007.bin,sample_jpeg_001.jpeg,sample_jpeg_001.jpeg,jpeg,jpeg,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000776,FRAG_000830,FRAG_000831,FRAG_000830.bin,FRAG_000831.bin,sample_png_005.png,sample_png_005.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_000671,FRAG_001346,FRAG_001304,FRAG_001346.bin,FRAG_001304.bin,sample_text_024.txt,sample_text_020.txt,text,text,5,2,0,0,0,negative_same_type
PAIR_POS_000185,FRAG_000208,FRAG_000209,FRAG_000208.bin,FRAG_000209.bin,sample_jpeg_024.jpeg,sample_jpeg_024.jpeg,jpeg,jpeg,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_001412,FRAG_001047,FRAG_000974,FRAG_001047.bin,FRAG_000974.bin,sample_text_002.txt,sample_png_021.png,text,png,4,0,0,0,0,negative_diff_type
PAIR_POS_000716,FRAG_000764,FRAG_000765,FRAG_000764.bin,FRAG_000765.bin,sample_pdf_024.pdf,sample_pdf_024.pdf,pdf,pdf,9,10,0,0,1,consecutive_neighbor
PAIR_NEG_001167,FRAG_000927,FRAG_000203,FRAG_000927.bin,FRAG_000203.bin,sample_png_016.png,sample_jpeg_023.jpeg,png,jpeg,0,2,1,0,0,negative_diff_type
PAIR_POS_000046,FRAG_000051,FRAG_000052,FRAG_000051.bin,FRAG_000052.bin,sample_jpeg_006.jpg,sample_jpeg_006.jpg,jpeg,jpeg,3,4,0,1,1,consecutive_neighbor
PAIR_POS_000753,FRAG_000804,FRAG_000805,FRAG_000804.bin,FRAG_000805.bin,sample_png_002.png,sample_png_002.png,png,png,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000128,FRAG_000993,FRAG_000829,FRAG_000993.bin,FRAG_000829.bin,sample_png_022.png,sample_png_005.png,png,png,5,2,0,0,0,negative_same_type
PAIR_NEG_000614,FRAG_001250,FRAG_001222,FRAG_001250.bin,FRAG_001222.bin,sample_text_016.json,sample_text_015.json,text,text,12,17,0,0,0,negative_same_type
PAIR_NEG_000273,FRAG_000505,FRAG_000271,FRAG_000505.bin,FRAG_000271.bin,sample_pdf_012.pdf,sample_pdf_002.pdf,pdf,pdf,22,12,0,0,0,negative_same_type
PAIR_POS_000203,FRAG_000228,FRAG_000229,FRAG_000228.bin,FRAG_000229.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_000567,FRAG_000937,FRAG_000822,FRAG_000937.bin,FRAG_000822.bin,sample_png_016.png,sample_png_004.png,png,png,10,7,0,0,0,negative_same_type
PAIR_POS_001473,FRAG_001593,FRAG_001594,FRAG_001593.bin,FRAG_001594.bin,sample_zip_021.zip,sample_zip_021.zip,zip,zip,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000715,FRAG_000763,FRAG_000764,FRAG_000763.bin,FRAG_000764.bin,sample_pdf_024.pdf,sample_pdf_024.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_POS_000943,FRAG_001017,FRAG_001018,FRAG_001017.bin,FRAG_001018.bin,sample_png_025.png,sample_png_025.png,png,png,6,7,0,0,1,consecutive_neighbor
PAIR_POS_000082,FRAG_000092,FRAG_000093,FRAG_000092.bin,FRAG_000093.bin,sample_jpeg_011.jpeg,sample_jpeg_011.jpeg,jpeg,jpeg,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001205,FRAG_001298,FRAG_001299,FRAG_001298.bin,FRAG_001299.bin,sample_text_019.txt,sample_text_019.txt,text,text,11,12,0,0,1,consecutive_neighbor
PAIR_POS_001068,FRAG_001153,FRAG_001154,FRAG_001153.bin,FRAG_001154.bin,sample_text_011.json,sample_text_011.json,text,text,6,7,0,0,1,consecutive_neighbor
PAIR_POS_001052,FRAG_001135,FRAG_001136,FRAG_001135.bin,FRAG_001136.bin,sample_text_009.txt,sample_text_009.txt,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_000491,FRAG_001398,FRAG_001373,FRAG_001398.bin,FRAG_001373.bin,sample_zip_004.zip,sample_zip_001.zip,zip,zip,3,3,0,0,0,negative_same_type
PAIR_POS_001406,FRAG_001520,FRAG_001521,FRAG_001520.bin,FRAG_001521.bin,sample_zip_015.zip,sample_zip_015.zip,zip,zip,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001035,FRAG_001117,FRAG_001118,FRAG_001117.bin,FRAG_001118.bin,sample_text_008.json,sample_text_008.json,text,text,9,10,0,0,1,consecutive_neighbor
PAIR_POS_001351,FRAG_001460,FRAG_001461,FRAG_001460.bin,FRAG_001461.bin,sample_zip_010.zip,sample_zip_010.zip,zip,zip,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000577,FRAG_000619,FRAG_000620,FRAG_000619.bin,FRAG_000620.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,16,17,0,0,1,consecutive_neighbor
PAIR_POS_001310,FRAG_001415,FRAG_001416,FRAG_001415.bin,FRAG_001416.bin,sample_zip_006.zip,sample_zip_006.zip,zip,zip,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_000452,FRAG_001590,FRAG_001420,FRAG_001590.bin,FRAG_001420.bin,sample_zip_021.zip,sample_zip_006.zip,zip,zip,1,10,0,0,0,negative_same_type
PAIR_NEG_000809,FRAG_001398,FRAG_000368,FRAG_001398.bin,FRAG_000368.bin,sample_zip_004.zip,sample_pdf_006.pdf,zip,pdf,3,20,0,0,0,negative_diff_type
PAIR_POS_000495,FRAG_000533,FRAG_000534,FRAG_000533.bin,FRAG_000534.bin,sample_pdf_014.pdf,sample_pdf_014.pdf,pdf,pdf,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000851,FRAG_000062,FRAG_000421,FRAG_000062.bin,FRAG_000421.bin,sample_jpeg_008.jpeg,sample_pdf_009.pdf,jpeg,pdf,3,11,0,0,0,negative_diff_type
PAIR_POS_000208,FRAG_000233,FRAG_000234,FRAG_000233.bin,FRAG_000234.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_001033,FRAG_000058,FRAG_000753,FRAG_000058.bin,FRAG_000753.bin,sample_jpeg_007.jpg,sample_pdf_023.pdf,jpeg,pdf,5,11,0,0,0,negative_diff_type
PAIR_NEG_001286,FRAG_001625,FRAG_000229,FRAG_001625.bin,FRAG_000229.bin,sample_zip_025.zip,sample_pdf_001.pdf,zip,pdf,2,4,0,0,0,negative_diff_type
PAIR_POS_001288,FRAG_001390,FRAG_001391,FRAG_001390.bin,FRAG_001391.bin,sample_zip_003.zip,sample_zip_003.zip,zip,zip,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_000914,FRAG_000107,FRAG_000817,FRAG_000107.bin,FRAG_000817.bin,sample_jpeg_012.jpg,sample_png_004.png,jpeg,png,8,2,0,0,0,negative_diff_type
PAIR_POS_000673,FRAG_000718,FRAG_000719,FRAG_000718.bin,FRAG_000719.bin,sample_pdf_021.pdf,sample_pdf_021.pdf,pdf,pdf,10,11,0,1,1,consecutive_neighbor
PAIR_NEG_001292,FRAG_000883,FRAG_001175,FRAG_000883.bin,FRAG_001175.bin,sample_png_010.png,sample_text_012.log,png,text,2,1,0,0,0,negative_diff_type
PAIR_NEG_001302,FRAG_000869,FRAG_000481,FRAG_000869.bin,FRAG_000481.bin,sample_png_009.png,sample_pdf_011.pdf,png,pdf,0,28,1,0,0,negative_diff_type
PAIR_NEG_000596,FRAG_001629,FRAG_001380,FRAG_001629.bin,FRAG_001380.bin,sample_zip_025.zip,sample_zip_002.zip,zip,zip,6,0,0,0,0,negative_same_type
PAIR_NEG_000197,FRAG_000877,FRAG_001024,FRAG_000877.bin,FRAG_001024.bin,sample_png_009.png,sample_png_025.png,png,png,8,13,0,1,0,negative_same_type
PAIR_POS_000399,FRAG_000432,FRAG_000433,FRAG_000432.bin,FRAG_000433.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,22,23,0,0,1,consecutive_neighbor
PAIR_NEG_000912,FRAG_001326,FRAG_001626,FRAG_001326.bin,FRAG_001626.bin,sample_text_022.log,sample_zip_025.zip,text,zip,1,3,0,0,0,negative_diff_type
PAIR_NEG_000204,FRAG_001224,FRAG_001324,FRAG_001224.bin,FRAG_001324.bin,sample_text_015.json,sample_text_021.csv,text,text,19,6,0,1,0,negative_same_type
PAIR_NEG_000170,FRAG_001370,FRAG_001525,FRAG_001370.bin,FRAG_001525.bin,sample_zip_001.zip,sample_zip_015.zip,zip,zip,0,5,1,0,0,negative_same_type
